transaction_id,user_id,related_invoice_id,related_job_id,transaction_type,amount,currency,description,merchant_name,transaction_category,date,balance_after_transaction,payment_method,geo_location,created_at,updated_at
txn_181EBDD4,user_044,,,DEBIT,2945.0,INR,UPI-CAFE-COFFEE-ZONE-HOUSE-CAFE-COFFEE-TERRACE-CAFE-COFFEE-ZONE-CAFE-COFFEE-COURT-CAFE-COFFEE-LOUNGE-BAR-HOUSE,Cafe Coffee Zone,Grocery,2025-07-17T15:17:47.762566+00:00,45099,UPI,"Mumbai, Maharashtra",2025-07-17T15:17:47.762566+00:00,2025-07-17T15:17:47.762566+00:00
txn_E8FD811D,user_024,,,DEBIT,2633.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-HOUSE,Cafe Coffee Factory,Shopping,2025-06-24T07:17:38.762566+00:00,52164,UPI,"Delhi, Delhi",2025-06-24T07:17:38.762566+00:00,2025-06-24T07:17:38.762566+00:00
txn_C757AFAE,user_006,,,DEBIT,404.0,INR,UPI-CAFE-COFFEE-LANE-HOUSE,Cafe Coffee Lane,Food,2025-07-11T20:20:29.762566+00:00,209618,UPI,"Mumbai, Maharashtra",2025-07-11T20:20:29.762566+00:00,2025-07-11T20:20:29.762566+00:00
txn_6653AC56,user_016,,,DEBIT,4697.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-LOUNGE-BAR,Cafe Coffee Court,Shopping,2025-11-02T17:43:50.762566+00:00,154191,UPI,"Mumbai, Maharashtra",2025-11-02T17:43:50.762566+00:00,2025-11-02T17:43:50.762566+00:00
txn_4BBABF69,user_013,,,DEBIT,481.0,INR,CARD-NETFLIX,Netflix,Entertainment,2025-06-18T00:50:21.762566+00:00,467398,CARD,"Pune, Maharashtra",2025-06-18T00:50:21.762566+00:00,2025-06-18T00:50:21.762566+00:00
txn_634206F4,user_002,,,DEBIT,2643.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE-HUB-&-SPENCER-ONLINE,Cafe Coffee Bean,Food,2025-10-04T13:17:37.762566+00:00,53387,UPI,"Pune, Maharashtra",2025-10-04T13:17:37.762566+00:00,2025-10-04T13:17:37.762566+00:00
txn_11F17AD7,user_036,,,DEBIT,3338.0,INR,BILL-WATER-BILL,Water Bill,Utilities,2025-08-19T19:11:09.762566+00:00,231568,BILL,"Bengaluru, Karnataka",2025-08-19T19:11:09.762566+00:00,2025-08-19T19:11:09.762566+00:00
txn_568737C9,user_047,INV-2025-1280,job_5108e965,CREDIT,129116.0,INR,NEFT-MatrixEdgePvtLtd-PAYMENT,Matrixedgepvtltd Payment,Utilities,2025-06-27T11:44:29.762566+00:00,375920,NEFT,"Mumbai, Maharashtra",2025-06-27T11:44:29.762566+00:00,2025-06-27T11:44:29.762566+00:00
txn_3BA8505C,user_014,,,DEBIT,4891.0,INR,UPI-THIRD-WAVE-COFFEE-CORNER-HOUSE,Third Wave Coffee,Grocery,2025-10-14T23:42:48.762566+00:00,178788,UPI,"Delhi, Delhi",2025-10-14T23:42:48.762566+00:00,2025-10-14T23:42:48.762566+00:00
txn_16842659,user_002,,,DEBIT,2888.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE-CENTRAL-CAFE-HOUSE,Cafe Coffee Bean,Medical,2025-10-12T16:07:52.762566+00:00,50499,UPI,"Mumbai, Maharashtra",2025-10-12T16:07:52.762566+00:00,2025-10-12T16:07:52.762566+00:00
txn_FF945D8E,user_032,,,DEBIT,583.0,INR,UPI-CAFE-COFFEE-STOP-MALL,Cafe Coffee Stop,Food,2025-06-30T20:12:21.762566+00:00,239755,UPI,"Pune, Maharashtra",2025-06-30T20:12:21.762566+00:00,2025-06-30T20:12:21.762566+00:00
txn_765C1D7B,user_015,,,CREDIT,80108.0,INR,NEFT-BlueHelixTechnologies-PAYMENT,Bluehelixtechnologies Payment,Medical,2025-11-09T19:04:34.762566+00:00,95675,NEFT,"Delhi, Delhi",2025-11-09T19:04:34.762566+00:00,2025-11-09T19:04:34.762566+00:00
txn_A81FFFEA,user_009,,,DEBIT,3760.0,INR,UPI-CAFE-HOUSE-EXPRESS-CAFE-COFFEE-ZONE-CAFE-COFFEE-WORKS,Cafe House Express,Medical,2025-11-03T14:24:51.762566+00:00,240084,UPI,"Delhi, Delhi",2025-11-03T14:24:51.762566+00:00,2025-11-03T14:24:51.762566+00:00
txn_1DC25FC0,user_035,,,DEBIT,580.0,INR,CARD-DISNEY+,Disney+,Entertainment,2025-06-01T01:12:25.762566+00:00,185097,CARD,"Delhi, Delhi",2025-06-01T01:12:25.762566+00:00,2025-06-01T01:12:25.762566+00:00
txn_E518643F,user_005,,,DEBIT,4325.0,INR,UPI-SHOPPERS-STOP-HOUSE,Shoppers Stop House,Food,2025-07-17T21:37:44.762566+00:00,36327,UPI,"Delhi, Delhi",2025-07-17T21:37:44.762566+00:00,2025-07-17T21:37:44.762566+00:00
txn_F1CD9818,user_029,,,DEBIT,289.0,INR,UPI-CAFE-COFFEE-WORKS-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-STOP-MALL,Cafe Coffee Works,Food,2025-10-15T11:22:27.762566+00:00,119396,UPI,"Bengaluru, Karnataka",2025-10-15T11:22:27.762566+00:00,2025-10-15T11:22:27.762566+00:00
txn_A270184E,user_012,,,DEBIT,1589.0,INR,UPI-NYKAA-ONLINE,Nykaa Online,Shopping,2025-10-30T13:14:11.762566+00:00,109032,UPI,"Bengaluru, Karnataka",2025-10-30T13:14:11.762566+00:00,2025-10-30T13:14:11.762566+00:00
txn_857CBE2B,user_010,,,CREDIT,35238.0,INR,NEFT-CipherGridAnalytics-PAYMENT,Ciphergridanalytics Payment,Food,2025-08-10T07:22:20.762566+00:00,129506,NEFT,"Delhi, Delhi",2025-08-10T07:22:20.762566+00:00,2025-08-10T07:22:20.762566+00:00
txn_55B8F1AC,user_023,,,CREDIT,17040.0,INR,NEFT-SolaraTechDigital-PAYMENT,Solaratechdigital Payment,Misc,2025-11-01T04:16:59.762566+00:00,487156,NEFT,"Pune, Maharashtra",2025-11-01T04:16:59.762566+00:00,2025-11-01T04:16:59.762566+00:00
txn_C2B939A8,user_039,,,CREDIT,100857.0,INR,NEFT-StellarPeakStudios-PAYMENT,Stellarpeakstudios Payment,Transport,2025-11-19T07:22:37.762566+00:00,210793,NEFT,"Pune, Maharashtra",2025-11-19T07:22:37.762566+00:00,2025-11-19T07:22:37.762566+00:00
txn_5934B9A9,user_019,,,DEBIT,1531.0,INR,UPI-MARKS-&-CO.-HOUSE,Marks & Co.,Food,2025-10-07T17:21:07.762566+00:00,201183,UPI,"Delhi, Delhi",2025-10-07T17:21:07.762566+00:00,2025-10-07T17:21:07.762566+00:00
txn_FFB02FED,user_029,,,DEBIT,1572.0,INR,UPI-MARKS-&-CO.-HOUSE,Marks & Co.,Grocery,2025-08-17T04:36:07.762566+00:00,117824,UPI,"Bengaluru, Karnataka",2025-08-17T04:36:07.762566+00:00,2025-08-17T04:36:07.762566+00:00
